Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Afghanistan,AFG,..,..,16.6134779097919,17.2422638894206,17.5094188570492,17.0358776005124,17.0225200169416,17.4458279431472,17.2055580487587,16.912757482167,16.9951151794355,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Albania,ALB,2.33852143942509,42.0093170796519,43.8576795777798,43.6550990559766,44.1136711198315,42.8939996417697,42.6944390538413,42.6537942794049,41.3932778528647,41.250307033105,40.5665735661516,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Algeria,DZA,3.11954769662,15.7255995626523,29.475887298584,32.5932273864746,33.430347442627,34.0395240783691,35.0108299255371,37.1558265686035,38.8557510375977,40.8284922534754,39.8676829616357,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Angola,AGO,1.06300875915459E-08,2.09082142166263,64.6057510375977,65.6816711425781,66.0193710327148,65.0006713867188,68.1820449829102,80.7789688110352,92.9517211914063,117.203323936123,156.55023926674,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Antigua and Barbuda,ATG,1.75865160976358,1.74283227173851,1.69137668609619,1.82857131958008,1.85441470146179,1.914715051651,2.03954124450684,2.06004309654236,2.09350109100342,2.08951189754075,2.1052280478312,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Argentina,ARG,0.293642788482796,0.663416498388059,2.73312783241272,3.21815371513367,3.94096684455872,5.45196390151978,6.86654806137085,9.29496574401855,10.2568216323853,14.0989426598562,20.994993906183,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Armenia,ARM,0.00512600236840386,126.388788862778,163.650009155273,157.963836669922,159.846099853516,165.185897827148,172.923522949219,161.228881835938,155.970703125,156.622895422913,156.190422206196,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Aruba,ABW,0.94513143492128,1.15233411644274,1.30294060707092,1.31780135631561,1.28514099121094,1.30884277820587,1.36231791973114,1.35504460334778,1.35068964958191,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Australia,AUS,1.365399,1.311624,1.511052,1.540115,1.447123,1.452489,1.474079,1.449851,1.465824,1.450856,1.439811,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Austria,AUT,0.921707,0.90728,0.831374,0.813648,0.797081,0.798797,0.798599,0.77701,0.77037,0.767172,0.759788,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Azerbaijan,AZE,7.64096192186662E-06,0.170279803609383,0.383509784936905,0.369043290615082,0.359447956085205,0.354803949594498,0.377257108688354,0.43090146780014,0.505471646785736,0.55398808849472,0.543243625097082,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,"Bahamas, The",BHS,0.980499057450133,0.977609911382756,0.89856344461441,0.915235459804535,0.903084576129913,0.904266655445099,0.936313271522522,0.924120187759399,0.901406764984131,0.886610490342989,0.883745292451416,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bahrain,BHR,0.119323777985959,0.121551944398348,0.178678497672081,0.175509303808212,0.180676996707916,0.183868199586868,0.186731100082397,0.189881026744843,0.187117710709572,0.190576208984485,0.188465448588001,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bangladesh,BGD,13.5418960685815,15.7959348468674,23.4095554351807,23.7873516082764,24.9661979675293,25.8188781738281,27.2837295532227,28.4988307952881,29.7381744384766,30.6788193110734,31.4975648481982,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Barbados,BRB,1.61900571600082,1.77383881698355,2.01888704299927,2.12273716926575,2.14560985565186,2.17311811447144,2.130779504776,2.11886811256409,2.20300507545471,2.21196566112011,2.22855869739927,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Belarus,BLR,8.12235748536804E-09,0.0157574012731296,0.196053221821785,0.320173144340515,0.373921453952789,0.448664754629135,0.525160431861877,0.563757061958313,0.609042823314667,0.667231328443184,0.69889568521543,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Belgium,BEL,0.914846,0.899777,0.831911,0.822137,0.806166,0.800214,0.799784,0.78109,0.772879,0.769659,0.755245,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Belize,BLZ,1.31762129068635,1.21047171511074,1.15122830867767,1.23902153968811,1.26428842544556,1.3124840259552,1.31852507591248,1.34227430820465,1.37506508827209,1.3406551938477,1.32008548632295,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Benin,BEN,86.0706297410481,206.910777126915,220.433578491211,234.004196166992,231.47721862793,225.044235229492,220.523895263672,214.433868408203,216.77360534668,213.02545067656,208.709435877064,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bermuda,BMU,0.911165394758089,1.23554378148132,1.39679682254791,1.45924818515778,1.44175946712494,1.4317272901535,1.41924369335175,1.39972507953644,1.36641585826874,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bhutan,BTN,6.56078594621123,11.9700377624584,16.3968048095703,17.1476078033447,18.1354026794434,18.6770706176758,18.5867748260498,18.8310470581055,19.2083396911621,19.0992725341267,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bolivia,BOL,0.947327701047235,1.79442555435875,2.98091197013855,3.04548192024231,3.03339672088623,3.01775550842285,2.94069766998291,2.83471202850342,2.748943567276,2.76765058676203,2.70136816905138,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bosnia and Herzegovina,BIH,..,0.684993855045506,0.718159048215404,0.705938187888726,0.686155033615143,0.687206878022569,0.693907899749157,0.679837452916553,0.678956070720446,0.673811440735788,0.671911105752808,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Botswana,BWA,0.964563251172529,2.04573314647739,3.65465807914734,3.96378684043884,4.12584924697876,4.2844295501709,4.43012523651123,4.57505702972412,4.73384952545166,4.67871172991251,4.62801697935227,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Brazil,BRA,1.15661235454883E-05,0.757127832881758,1.4732164144516,1.60570442676544,1.70127630233765,1.81320106983185,1.98881411552429,2.13308167457581,2.18155694007874,2.20128708828138,2.25344238901063,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,British Virgin Islands,VGB,..,..,1.0275467634201,1.09735071659088,1.09354901313782,1.08941388130188,1.10523045063019,1.09753751754761,1.06877851486206,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Brunei Darussalam,BRN,0.441102188577283,0.467398514146933,0.70520681142807,0.676012277603149,0.668107867240906,0.649697363376617,0.685113608837128,0.666354417800903,0.646853625774384,0.690191947843669,0.655735005940827,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Bulgaria,BGR,0.000690775463042429,0.53583006709626,0.701071950383159,0.69281419432995,0.680006925007935,0.66123087945549,0.678519524764431,0.670879193833553,0.676802486329988,0.690879069894381,0.692620946946102,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Burkina Faso,BFA,162.453000838609,196.990714805869,223.115814208984,238.978652954102,231.079254150391,231.325927734375,225.415924072266,215.196685791016,208.757202148438,208.793595207184,199.083964283118,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Burundi,BDI,71.1482535912477,186.585198906418,461.509124755859,527.052978515625,539.311096191406,547.099609375,570.659118652344,585.893188476563,654.895874023438,621.558854561816,615.929926507396,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Cabo Verde,CPV,56.2314724538732,53.3313665422113,49.6954612731934,51.1407890319824,51.8552169799805,51.8397254943848,50.4526634216309,49.364143371582,48.4771270751953,48.0812651237379,47.5233119250282,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Cambodia,KHM,..,1077.32390451024,1371.2353515625,1336.79028320313,1340.06762695313,1386.03576660156,1395.92004394531,1402.13061523438,1428.353515625,1438.84892352358,1459.94467432987,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Cameroon,CMR,153.397908505959,238.337268111344,238.707077026367,242.193954467773,241.0830078125,239.119338989258,240.708267211914,237.443756103516,232.801391601563,231.071971643838,230.711072164872,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Canada,CAN,1.241934,1.227543,1.239904,1.244607,1.224,1.230358,1.248004,1.206834,1.204736,1.198346,1.193783,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Cayman Islands,CYM,..,..,0.941537916660309,0.965750873088837,0.981098115444183,0.990836918354034,0.989632904529572,0.981255233287811,0.9737908244133,0.982722475461578,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Central African Republic,CAF,219.934561677034,265.188025682856,256.761352539063,262.128997802734,254.347152709961,290.945220947266,283.523742675781,280.047790527344,286.829162597656,276.786723608055,278.601932679931,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Chad,TCD,118.385354859304,160.561273846097,258.131317138672,285.353515625,308.419708251953,300.386108398438,252.0751953125,246.884414672852,243.654571533203,249.974388959787,252.707403961622,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Chile,CHL,168.599472,286.579747,348.016847,347.228507,349.680536,367.213907,391.360578,409.97777,411.263749,412.36037,416.246552,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,China,CHN,1.6924318578042,2.71940665409251,3.5244677066803,3.56096792221069,3.66364479064941,3.75884985923767,3.87069725990295,3.98883724212646,4.18381118774414,4.23033656613007,4.22360577080543,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Colombia,COL,174.178318524683,786.496070671023,1168.24304199219,1203.58520507813,1206.67907714844,1220.60729980469,1276.47937011719,1285.210449,1314.786865,1326.893503,1349.011949,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Comoros,COM,165.373137455367,191.398661273867,218.977584838867,213.963623046875,211.500030517578,206.343109130859,203.344039916992,197.570556640625,190.125900268555,187.902770172795,190.83335617293,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,"Congo, Dem. Rep.",COD,7.32798356174253E-10,62.5386596858518,532.063415527344,583.254638671875,558.906616210938,530.017639160156,508.595520019531,494.126708984375,645.390563964844,813.167721680132,785.677543485999,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,"Congo, Rep.",COG,100.05876575952,213.097208648952,309.251190185547,316.116363525391,316.151916503906,314.805084228516,311.999053955078,316.625274658203,297.673980712891,353.429821843739,343.054805555302,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Costa Rica,CRI,33.1406149497509,148.369477811817,344.546020507813,353.784759521484,357.828125,363.421783447266,364.162719726563,352.896851,350.816864,351.648941,351.736707,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Cote d'Ivoire,CIV,120.005453971232,202.368002843607,236.910583496094,241.715377807617,247.241607666016,246.519332885742,250.638244628906,252.410827636719,253.74560546875,248.461712586919,245.536117815539,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Croatia,HRV,..,3.78556600013286,3.75262396755822,3.66413302013621,3.57511469544392,3.54348558122873,3.51144604725043,3.40339070700294,3.34040903695877,3.34123659288775,3.28175966671355,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Cuba,CUB,..,..,0.321938711455632,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Curacao,CUW,..,1.24904885119646,1.32462167739868,1.40786039829254,1.41306436061859,1.42879593372345,1.42337906360626,1.41097772121429,1.36715650558472,1.37016079428223,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Cyprus,CYP,0.565157024445077,0.716830532119843,0.698620926141277,0.706849709701724,0.687316415154226,0.679711982804944,0.662963681710043,0.62626190625939,0.617339819013838,0.611375917687836,0.603229717148579,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Czech Republic,CZE,5.556529,14.327053,13.345305,13.297699,12.785271,12.70321,12.934509,12.577614,12.377591,12.399511,12.443174,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Denmark,DNK,9.138803,8.668051,7.466492,7.564136,7.354846,7.328674,7.303397,7.080572,6.851847,6.775072,6.668548,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Djibouti,DJI,..,..,93.5718231201172,98.2695922851563,100.152282714844,102.110855102539,103.302284240723,106.126457214355,106.022705078125,104.621225813899,105.39520087626,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Dominica,DMA,1.75395097896855,1.98380842860388,1.87042951583862,1.85923862457275,1.86717689037323,1.81103038787842,1.84115517139435,1.82589673995972,1.7375373840332,1.75905615530371,1.7703138321381,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Dominican Republic,DOM,3.00977564105626,6.99363378449685,18.9759788513184,20.1892147064209,20.8873767852783,21.3589706420898,21.151008605957,20.8188934326172,21.6132755279541,21.9852795806513,22.1468700855724,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Ecuador,ECU,0.308247640362325,0.24740208945165,0.527572333812714,0.551044821739197,0.542989253997803,0.544437646865845,0.553737103939056,0.549206554889679,0.534820973873138,0.531995242389096,0.521983486956142,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,"Egypt, Arab Rep.",EGY,0.459572143882425,0.852768468242288,1.67461729049683,1.74691808223724,1.87536120414734,2.16186141967773,2.29638957977295,2.56308174133301,3.26660299301147,3.87507294638492,4.32766342696709,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,El Salvador,SLV,0.313500158641048,0.4500213364187,0.505120277404785,0.524124145507813,0.510317265987396,0.496190518140793,0.48772457242012,0.473463237285614,0.462530195713043,0.461244595371602,0.458138355653481,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Equatorial Guinea,GNQ,139.87508088175,159.311037514478,297.509490966797,295.038024902344,289.678558349609,284.185302734375,277.463562011719,267.943145751953,248.934295654297,270.368702963412,246.522976066431,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Eritrea,ERI,..,1.94022193437653,6.0772179935858,6.39057525619106,6.09020254654099,6.07178688354149,5.82664899892368,5.80938456725236,5.46990434868798,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Estonia,EST,..,0.468744,0.5116,0.521063,0.522424,0.52689,0.537436,0.527902,0.533627,0.541686,0.544555,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Eswatini,SWZ,0.99666920898029,2.54065724384467,4.05213785171509,4.49662446975708,4.69001626968384,4.98230504989624,5.32290840148926,5.78786039352417,6.20559310913086,6.23174888737197,6.23377336990999,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Ethiopia,ETH,1.29972037839893,2.10012789842678,5.03550291061401,6.64094877243042,7.08069944381714,7.14422369003296,7.76668500900269,8.05592060089111,8.52085494995117,9.35517892770601,10.4063951028929,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Fiji,FJI,0.646922639658158,0.757303718761425,0.948667109012604,0.929741382598877,0.934711635112762,0.932411849498749,0.910992801189423,0.937128186225891,0.939006924629211,0.925553109277573,0.931395704309778,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Finland,FIN,1.005992,0.983754,0.898068,0.908495,0.905357,0.90721,0.907504,0.880984,0.863496,0.857888,0.847363,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,France,FRA,1.026781,0.930021,0.841361,0.844301,0.811643,0.807565,0.808478,0.780123,0.766438,0.756398,0.731711,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Gabon,GAB,146.630987109912,225.813274193281,325.732543945313,326.274444580078,316.434936523438,310.415466308594,297.010833740234,289.720794677734,279.765716552734,292.849825043487,290.092649206771,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,"Gambia, The",GMB,2.35984423638874,2.95808743305612,10.1419715881348,10.8311634063721,11.8732023239136,12.5058794021606,13.5881757736206,14.4826145172119,15.286075592041,15.7106287874213,16.4330929815085,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Georgia,GEO,5.45061516632141E-07,0.477431706850393,0.811295330524445,0.743100881576538,0.724774062633514,0.722901880741119,0.753516793251038,0.747672736644745,0.804571690379399,0.820091994894743,0.859527284812863,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Germany,DEU,0.948413,0.942858,0.788739,0.787246,0.774784,0.768937,0.777913,0.752684,0.740562,0.740758,0.737202,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Ghana,GHA,0.0168395389181995,0.127409687531467,0.697181165218353,0.766061067581177,0.883554935455322,1.04678118228912,1.26583588123322,1.54423666000366,1.76394963264465,1.89923634269544,2.03821389074439,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Greece,GRC,0.336112,0.669522,0.713163,0.684663,0.631286,0.611135,0.608907,0.588639,0.576064,0.566972,0.5571,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Grenada,GRD,1.6509685819011,1.78685943075721,1.77099478244781,1.80037379264832,1.76927518844604,1.73278737068176,1.7355021238327,1.7301242351532,1.69031286239624,1.64626771880799,1.64884783558216,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Guatemala,GTM,1.00057210149927,2.37868950583945,3.63653254508972,3.64788222312927,3.71683359146118,3.76683330535889,3.73157215118408,3.85765671730042,3.93259406089783,3.88913810052397,3.95292145843157,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Guinea,GIN,457.742070542451,756.243537892233,2485.90087890625,2789.9404296875,2932.7470703125,3059.93481445313,3164.99609375,3159.34155273438,3216.03491210938,3464.77005602686,3659.75312604887,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Guinea-Bissau,GNB,14.5500964031574,204.558108080473,230.39176940918,232.193115234375,229.744277954102,223.303588867188,223.35075378418,224.407043457031,222.748580932617,216.688936873765,197.195464791894,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Guyana,GUY,15.7823846731543,66.2223699779852,100.269470214844,104.888160705566,102.278343200684,101.92862701416,102.838325500488,106.229804992676,105.35279083252,108.501303232817,112.833851844732,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Haiti,HTI,1.59129290149555,6.50526691590415,18.4949626922607,20.1285877227783,20.9299430847168,21.5955810546875,23.2322654724121,25.2604694366455,28.4983959197998,31.4023403870161,35.2598432583706,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Honduras,HND,1.96792292517515,6.26024808758964,10.0565614700317,10.370379447937,10.3315505981445,10.3982009887695,10.4744338989258,10.3925352096558,10.3615589141846,10.3158435976293,10.5789327266095,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,"Hong Kong SAR, China",HKG,5.74976986657287,7.10274670607722,5.23263931274414,5.45422792434692,5.54757881164551,5.70645046234131,5.83105325698853,5.93228912353516,6.01143312454224,6.08678556081125,6.12497181497131,..
"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,Hungary,HUN,..,110.045366,124.271836,125.623608,124.979432,129.414974,132.517954,132.047135,134.363108,138.198183,140.935444,..
